R_2qsKBt2uRkKMAwC,Default Response Set,Anonymous,,,45.23.30.121,0,10/04/2019 09:14,10/04/2019 09:16,0,1,1,,,,,,,First,First,,,,,,,,,I generally chose the sound that I thought sounded less harsh as sweeter.,Yes,No,26,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_2wzqdZlQFr4ZhnJ,Default Response Set,Anonymous,,,170.83.234.12,0,10/04/2019 09:12,10/04/2019 09:20,0,1,1,Second,First,,,,,,,,,,,,,,,Good hearings,Yes,No,25,male,right-handed,English,Advanced,Yes,Maybe,Yes,Regularly,Short visit(s),,,,-1
R_2tF1ZBqaVn0vrqY,Default Response Set,Anonymous,,,186.65.114.93,0,10/04/2019 09:19,10/04/2019 09:20,0,1,1,First,Second,,,,,,,,,,,,,,,GOOD,Yes,Yes,27,male,right-handed,GOOD,Advanced,Maybe,Yes,Yes,Regularly,Short visit(s),,,,-1
R_3KMHDngifmUapf5,Default Response Set,Anonymous,,,72.201.236.176,0,10/04/2019 09:17,10/04/2019 09:19,0,1,1,,,,,,,,,,,First,First,,,,,"I just chose the sound that sounded sweeter to me. I don't know really know what made one sweeter, I just went off my first impression.",Yes,No,26,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_2f9GWtX7pGNFPCR,Default Response Set,Anonymous,,,100.7.42.168,0,10/04/2019 09:12,10/04/2019 09:14,0,1,1,,,,,,,,,First,Second,,,,,,,"I can't really verbalize it, just used my instinct. Thanks",Yes,No,52,male,right-handed,English,None,No,No,No,Rarely,Never,,,,-1
R_3izfhr57pbgZPSt,Default Response Set,Anonymous,,,75.132.192.254,0,10/04/2019 09:17,10/04/2019 09:19,0,1,1,,,,,,,,,,,,,,,Second,First,I have no idea.  I just went with my gut about what I thought.,Yes,No,44,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_3lt7LRQrKTgwlyw,Default Response Set,Anonymous,,,75.136.132.164,0,10/04/2019 09:17,10/04/2019 09:20,0,1,1,,,,,,,,,,,,,Second,First,,,"I chose the ones that had an a sound. The first one was hard to decide. The second one, the one I picked sounded younger so therefore more sweet.",Yes,Yes,45,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_2zZI8ZsUDwLi6Yg,Default Response Set,Anonymous,,,73.250.3.2,0,10/04/2019 09:12,10/04/2019 09:13,0,1,1,,,,,,,,,,,,,Second,Second,,,There was more of a k sound in the one I thought was sweeter of the two.,Yes,No,32,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_PthiJmXHvoVfi7f,Default Response Set,Anonymous,,,68.204.214.125,0,10/04/2019 09:12,10/04/2019 09:14,0,1,1,,,,,First,First,,,,,,,,,,,I imagined the sounds to be a cat.,Yes,Yes,57,female,right-handed,English,None,Yes,No,No,Rarely,Never,,,,-1
R_3iXqdrB8QYoMNcU,Default Response Set,Anonymous,,,69.109.131.43,0,10/04/2019 09:12,10/04/2019 09:21,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_scxuHxsyIe8KwHD,Default Response Set,Anonymous,,,208.179.3.210,0,10/04/2019 09:12,10/04/2019 09:15,0,1,1,,,,,,,Second,Second,,,,,,,,,"It was just my personal preference and I thought it sounded clearer, thank you!",Yes,Yes,49,male,right-handed,"Polish, English",None,Yes,No,Yes,Never,Never,,,,-1
R_3EhZawCwwisLJnj,Default Response Set,Anonymous,,,73.121.64.57,0,10/04/2019 12:43,10/04/2019 12:46,1,1,1,,,,,,,,,,,First,First,,,,,I think that I chose the one that sounded more childlike or feminine and soft for the sweeter one. I also listened to each sound once so that I chose my initial instinct. ,Yes,No,33,female,right-handed,English,None,Yes,No,No,Regularly,Never,1,36.9750061,-82.59470367,-1
R_1mPqAKkFoSBNFeD,Default Response Set,Anonymous,,,73.151.93.93,0,10/04/2019 12:47,10/04/2019 12:49,1,1,1,,,,,Second,First,,,,,,,,,,,I thought sweet would be like... softer. I dont know.,Yes,Yes,27,male,left-handed,english,None,No,No,Maybe,Never,Never,1,37.95320129,-121.3115997,-1
R_32XWS1P3o31wnpc,Default Response Set,Anonymous,,,23.80.154.211,0,10/04/2019 12:43,10/04/2019 12:52,1,1,1,,,Second,Second,,,,,,,,,,,,,N/A,Yes,No,45,male,right-handed,English,None,Maybe,Maybe,Maybe,Regularly,Lived 0-5 years,1,34.07290649,-118.2606049,-1
R_12zHgQhvKlmd3mV,Default Response Set,Anonymous,,,216.81.103.58,0,10/04/2019 12:50,10/04/2019 12:53,1,1,1,,,,,,,,,,,,,First,First,,,I was trying to determine what it was first and if there were any actual bad intent implied in the sound....when that didn't work i just tried to make my best guess.,Yes,Yes,48,male,left-handed,english,None,Yes,No,No,Never,Never,1,31.21369934,-82.35569763,-1
R_1cTeiWI1qT63ygg,Default Response Set,Anonymous,,,104.176.174.64,0,10/04/2019 12:51,10/04/2019 12:58,1,1,1,,,Second,Second,,,,,,,,,,,,,Sweet seems like gentle to me,Yes,Yes,29,female,right-handed,english,None,Yes,No,Maybe,Rarely,Never,1,34.74479675,-86.67040253,-1
R_2QX0eJq58eeyos7,Default Response Set,Anonymous,,,110.227.228.51,0,10/04/2019 12:59,10/04/2019 13:03,1,1,1,,,,,,,,,,,,,,,First,First,good,Yes,No,30,female,right-handed,English,None,No,No,No,Occasionally,Never,1,13.08430481,80.28048706,-1
R_3NPLkCzQGueERLF,Default Response Set,Anonymous,,,198.52.38.4,0,10/04/2019 13:35,10/04/2019 13:38,1,1,1,Second,Second,,,,,,,,,,,,,,,good,Yes,Yes,27,male,right-handed,English,Advanced,Yes,Yes,Maybe,Rarely,Lived 0-5 years,1,34.05839539,-118.2779999,-1
R_2QunG0SDudME8BK,Default Response Set,Anonymous,,,38.132.116.173,0,10/04/2019 12:44,10/04/2019 12:44,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_24IxpyxlUnT1Sow,Default Response Set,Anonymous,,,73.219.46.232,0,10/04/2019 12:53,10/04/2019 12:54,0,1,1,,,,,,,First,Second,,,,,,,,,Less bass. ,Yes,Yes,27,male,left-handed,English,None,Yes,No,No,Never,Never,,,,-1
R_1pulSHCzdXJznko,Default Response Set,Anonymous,,,107.77.200.11,0,10/04/2019 12:43,10/04/2019 12:45,0,1,1,Second,Second,,,,,,,,,,,,,,,No idea. The one I chose didnt sound as harsh or the voice sounded softer,Yes,No,43,female,right-handed,English ,None,No,No,No,Occasionally,Never,,,,-1
R_393vmrtIzesm5Ox,Default Response Set,Anonymous,,,63.117.148.117,0,10/04/2019 13:07,10/04/2019 13:09,0,1,1,,,,,,,,,,,,,Second,Second,,,SOUND IS GOOD,Yes,Yes,32,male,right-handed,ENGLISH,None,Maybe,Yes,Maybe,Rarely,Never,,,,-1
