R_1lgh5FxsBdcDJzv,Default Response Set,Anonymous,,,68.235.38.40,0,10/04/2019 09:25,10/04/2019 09:44,1,1,1,,,First,Second,,,,,,,,,,,,,This sound is really unpleasant one.,Yes,Yes,49,female,ambidextrous,English,Advanced,Maybe,Maybe,Yes,Occasionally,Lived 0-5 years,1,40.64619446,-73.9559021,-1
R_2vizQ52nNgwBR6F,Default Response Set,Anonymous,,,73.234.191.110,0,10/04/2019 10:35,10/04/2019 10:38,0,1,1,,,,,First,Second,,,,,,,,,,,softer breath as opposes to harder ,Yes,Yes,34,male,right-handed,"english, german",Intermediate,Maybe,No,No,Occasionally,Short visit(s),,,,-1
R_4JvFluJR3CVAA3D,Default Response Set,Anonymous,,,192.157.195.117,0,10/04/2019 10:27,10/04/2019 10:29,0,1,1,First,Second,,,,,,,,,,,,,,,No,Yes,No,25,male,right-handed,English,Intermediate,Yes,No,Maybe,Occasionally,Short visit(s),,,,-1
R_3PaXpdgLuxj8PlC,Default Response Set,Anonymous,,,71.11.69.167,0,10/04/2019 09:41,10/04/2019 09:43,0,1,1,,,,,,,,,,,First,First,,,,,nothing in particular made them unpleasant,Yes,No,33,male,left-handed,English,None,Yes,No,Yes,Never,Never,,,,-1
R_3efvx3LQRIb4MkG,Default Response Set,Anonymous,,,23.119.201.59,0,10/04/2019 09:31,10/04/2019 09:34,0,1,1,,,,,,,,,,,,,,,First,First,the one that sounded more human,Yes,No,39,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_1EhuF0cnVq0v1NQ,Default Response Set,Anonymous,,,205.142.197.104,0,10/04/2019 09:39,10/04/2019 09:40,0,1,1,,,,,,,,,First,First,,,,,,,"I listened to my body language and resistances towards each noise. I decided which one I would listen to again if I had to make a choice, and which one I would rather not hear again. ",Yes,No,29,female,right-handed,English,None,Maybe,No,No,Never,Never,,,,-1
R_25FyDhYufebNEN0,Default Response Set,Anonymous,,,72.216.100.208,0,10/04/2019 09:48,10/04/2019 09:50,0,1,1,,,,,,,,,First,First,,,,,,,"Not sure, just listened to if it sounded more obnoxious or just a noise.",Yes,Yes,29,female,right-handed,English,None,Maybe,No,No,Rarely,Never,,,,-1
R_2zBgeiT7y6HrW1T,Default Response Set,Anonymous,,,68.38.237.142,0,10/04/2019 09:18,10/04/2019 09:23,0,1,1,First,First,,,,,,,,,,,,,,,I didn't like the one that sounded more harsh. ,No,No,44,female,right-handed,English,None,No,No,Yes,Never,Never,,,,-1
R_2cvVCATmwk4Oijx,Default Response Set,Anonymous,,,73.184.82.148,0,10/04/2019 09:17,10/04/2019 09:18,0,1,1,,,,,,,First,First,,,,,,,,,"No, the sounds were similar but had different tones.",Yes,No,31,male,left-handed,English,None,Yes,Yes,Yes,Never,Never,,,,-1
R_24j6SzoYo2T3e7V,Default Response Set,Anonymous,,,73.137.100.169,0,10/04/2019 09:14,10/04/2019 09:16,0,1,1,First,First,,,,,,,,,,,,,,,"If it just sounded deeper and ""heavier"", then I would select it as the more unpleasant of the two sounds. It just sounds like it would belong in a horror movie.",Yes,Yes,32,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,,,,-1
R_DobcA334SPDgqNb,Default Response Set,Anonymous,,,196.16.111.58,0,10/04/2019 09:13,10/04/2019 09:15,0,1,1,,,,,,,,,,,,,,,Second,Second,na,Yes,No,39,male,right-handed,English,None,Maybe,Maybe,Maybe,Occasionally,Lived 0-5 years,,,,-1
R_1imoe7uZWkvaYm0,Default Response Set,Anonymous,,,74.130.128.176,0,10/04/2019 09:24,10/04/2019 09:29,0,1,1,,,,,,,,,,,,,Second,First,,,What influenced my judgement was that both were very annoying sounds but one of the sounds were more irritating to my ears than the other sound which made me choose the unpleasant sound over the other sound.,Yes,Yes,20,male,left-handed,English,None,No,No,No,Don't know,Lived 5+ years,,,,-1
R_1i26VE1XivYvJbT,Default Response Set,Anonymous,,,64.22.8.180,0,10/04/2019 09:17,10/04/2019 09:19,0,1,1,,,Second,Second,,,,,,,,,,,,,"The higher pitch was what made me choose each sound as unpleasant.  I noticed that it sounded like a snake at first.  However, the second time, it sounded like a person making a ""caa"" sound.",Yes,No,28,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_zTCUCf5PMZdp4Tn,Default Response Set,Anonymous,,,186.65.117.164,0,10/04/2019 09:13,10/04/2019 09:15,0,1,1,,,,,Second,Second,,,,,,,,,,,very surprise voice,Yes,Yes,29,male,right-handed,ENGLISH,None,Yes,Yes,Yes,Regularly,Short visit(s),,,,-1
R_1kNtvFQtpQhdbeK,Default Response Set,Anonymous,,,106.201.164.223,0,10/04/2019 09:11,10/04/2019 09:13,0,1,1,,,Second,Second,,,,,,,,,,,,,it sounded less harsh ,Yes,Yes,44,male,right-handed,enhglish,None,No,No,Maybe,Occasionally,Never,,,,-1
R_31NrGP9snFeuHQ4,Default Response Set,Anonymous,,,196.16.110.204,0,10/04/2019 09:12,10/04/2019 09:15,0,1,1,,,,,,,,,,,First,Second,,,,,Good,Yes,Yes,49,male,right-handed,English,Advanced,Maybe,Yes,Maybe,Regularly,Lived 0-5 years,,,,-1
R_9G3D1JLZVUCiW7T,Default Response Set,Anonymous,,,67.1.8.233,0,10/04/2019 12:45,10/04/2019 12:46,1,1,1,,,First,First,,,,,,,,,,,,,How loud the sound was. ,Yes,No,29,male,right-handed,English,None,Yes,No,No,Occasionally,Never,1,32.26989746,-110.9852982,-1
R_1EZpLJbCRENld04,Default Response Set,Anonymous,,,42.111.158.186,0,10/04/2019 12:49,10/04/2019 12:52,1,1,1,,,,,,,Second,First,,,,,,,,,very good performing,Yes,Yes,65,male,right-handed,English ,Advanced,Yes,Maybe,Maybe,Regularly,Lived 0-5 years,1,13.08430481,80.28048706,-1
R_1kTatvmyIuEwG5F,Default Response Set,Anonymous,,,201.142.151.130,0,10/04/2019 13:10,10/04/2019 13:12,1,1,1,,,,,,,,,First,First,,,,,,,no.,Yes,No,24,female,right-handed,ENglish,None,Yes,No,No,Regularly,Never,1,32.50650024,-117.0039978,-1
R_Q01jhR6lxWbrrnb,Default Response Set,Anonymous,,,191.96.97.58,0,10/04/2019 13:39,10/04/2019 13:42,0,1,1,,,Second,First,,,,,,,,,,,,,intensity of the sound,Yes,Yes,43,male,right-handed,ENGLISH,None,No,No,Yes,Never,Never,,,,-1
R_3hsanpIefGgz8UP,Default Response Set,Anonymous,,,98.214.186.66,0,10/04/2019 13:12,10/04/2019 13:13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_2UgsRPGwv2gQA30,Default Response Set,Anonymous,,,24.239.53.64,0,10/04/2019 13:28,10/04/2019 13:30,0,1,1,,,,,,,,,,,Second,Second,,,,,The unpleasant one had a lower decibel of sound.,Yes,Yes,36,female,right-handed,English,None,No,No,No,Don't know,Never,,,,-1
R_Xzarv5TbYq5OBbz,Default Response Set,Anonymous,,,97.103.234.246,0,10/04/2019 12:50,10/04/2019 12:51,0,1,1,,,,,,,,,,,,,Second,Second,,,The ones that are more drawn out sound worse,Yes,Yes,20,male,right-handed,english,None,Maybe,No,No,Rarely,Never,,,,-1
R_2sTFGhA1EpR6vCr,Default Response Set,Anonymous,,,105.164.153.200,0,10/04/2019 12:43,10/04/2019 12:46,0,1,1,,,,,,,,,,,,,,,First,First,THEY ARE SIMILAR AND ONE IS A LITTLE BIT LOUDER THAN THE OTHER,Yes,Yes,28,male,right-handed,ENGLISH,Intermediate,Yes,Yes,Yes,Rarely,Never,,,,-1
R_8CAN4lix0tigZot,Default Response Set,Anonymous,,,198.15.118.145,0,10/04/2019 13:01,10/04/2019 13:04,0,1,1,,,,,,,,,,,,,Second,First,,,They were both similar and the differences were subtle,Yes,No,33,female,right-handed,english,None,Yes,No,Maybe,Never,Never,,,,-1
R_1I5wfFipe5lqpIS,Default Response Set,Anonymous,,,64.145.79.153,0,10/04/2019 12:43,10/04/2019 12:45,0,1,1,,,,,,,,,,,,,,,Second,First,nothing,Yes,Yes,49,male,right-handed,ENGLISH,Advanced,Yes,No,Yes,Regularly,Lived 5+ years,,,,-1
